source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic
EmoNoBa,Train,7274,আই লাভ ইউ সামিজ ভাইয়া ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Music
EmoNoBa,Train,18180,ইমরান তাহির তো রান করতে করতে বাংলাদেশ থেকে নোয়াখালী চলে গেলো😂😂😂 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,18168,কম হয়ে গেছে আরেকটু বেশি আশা করছিলাম ভাই😇😇😇 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,10895,আফ্রিদি ছেলে ভালো বাট কিছু কাজ কেমন জানি লাগে ,0,0,0,1,0,1,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,19654,ভাই টাক্কু হলেন কেন হঠাৎ??? ,0,0,0,0,0,1,True,True,0.0,,,,Youtube,Food
EmoNoBa,Train,10495,ওটা সুদিপার রান্নাঘর না লিখে লিখা উচিৎ ছিল যে সুদিপার কসাইখানা ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Food
EmoNoBa,Train,24481,সুন্দর গান 💖💖 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,19981,অনেক ভাল লাগার মত একটি নাটক...বস নিশু আপনাকে স্যালুট... ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Entertainment
EmoNoBa,Train,4697,সবচাইতে ফালতু রোস্ট এই চ্যানেলের। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,8338,মুখ দেয়া হয়েছিল ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,27827,এক জীবনে পাওয়া যায়না...।” ...আমাকে তুমি ক্ষমা করো। ছেলেটি নির্বাক হয়ে তাকিয়ে থাকে ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,27022,তেল মারছে সালা ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,21462,তাহেরি সং চাই ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,5159,কোনটা ছেলে আর কোনটা মেয়ে সেইটা বুঝতে বুঝতেই গানটা শেষ হয়ে গেলো... ,1,0,0,0,0,1,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,26411,বাঁ হাত দিয়ে খাওয়াটা সমীচিন না। সব পশ্চিমাদের অভদ্র অনুকরণ। খুব ফরমালিটি বজায় রাখতে চাইলে ডান হাত দিয়ে কেটে পরবর্তিতে ছুড়ি বাম হাতে রেখে ডান হাতে খাবেন। এতে কিছুটা সময় লাগবে হয়তো ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Food
EmoNoBa,Train,2882,হা হা হা.... আমি আপনার সব ভিডিও দেখি। বাট এইটা খুব বেশি বেশি মজা পাইছি.....!!!!! তাই ফাস্ট কমেন্ট করলাম 🤣🤣🤣🤣🤣🤣🤣 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,18251,আপনার মতো সাহসি দরকার আপু ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,9504,কথায় যুক্তি আছে ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,24389,ইন্ডিয়া মানে খাটি চোর ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,4128,খুবই ভাল লাগলো ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,3324,প্রধান মন্ত্রী এলাকা গোপালগঞ্জ খুব সন্দর জায়গা প্লিজ ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,5497,বন্ধু তর বউ মানে আমার বউ। 🤣 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,23161,আমি একজন নতুন ইউটিউবার আমার জন্য সবাই দোয়া করবেন।।। ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,24261,পতারণা কি সমাজে শুধু মেয়েরাই করে? ছেলেরা কি সাধু? সব সময় মেয়েদের পছিয়ে গান করা হয়। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,27930,তোরা আসলেই আবাল ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,2990,মেয়েদের শবাপটা এই রকোম ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,15899,"বাঙালি, নকল ছাড়া কিছুই করতে পারে নাহ। ধিক্কার!!! ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,20086,"আমার খুব প্রিয় একটা খাওয়ার দোকান হাজি বিরিয়ানি। ঢাকা মাসে ১.বার যাওয়া হয়, আর গেলেই হাজি বিরিয়ানি মাষ্ট তাও আবার ২,প্লেইট। ",0,0,0,1,0,0,True,True,1.0,,,,Youtube,Food
EmoNoBa,Train,15660,শুব কামনা প্রিয় অভিনেতা দের জন্য ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,13023,আমি বাইব না মোর খেয়াতরী এই ঘাটে ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,25256,রক্ষণও খারাপ নয়। স্ট্রাইকিং-এ সমস্যা রয়েছে ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Sports
EmoNoBa,Train,21696,কে কে মুসলিম ও রাসুলের উমত লাইক কোরোতো.. ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,2930,"যাদের নিয়ে বাঙালির চুলকানি ছিল তারাই ভালো খেলল,,,, ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,8722,তোমাকে মারবো কেন? স্ত্রী: রাগ করবে নাতো? স্বামী: একদমই না ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Education
EmoNoBa,Train,2086,ড্রোন শর্টকই? গরিব ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,15264,কোথায় আছি আমরা? ,0,0,0,0,0,1,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,2753,গরীবের আহসান হাবিব পেয়ার হয়ে গেলেন আফ্রিদি ,0,0,0,1,0,1,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,12808,বেস্ট অফ লাক ভাই😍🤣😂 ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Education
EmoNoBa,Train,5942,ইন্ডিয়ানদের সাথের ম্যাচে এটা বেশি হয় আর তাছাড়াও তো হয়। ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,9036,আয় মুল্লা’ বলে। আসলে তিনি ‘এই মোল্লা’ বলে ডাকতে চাইছিলেন। সে যাই হোক ,1,0,0,1,0,0,True,True,0.0,,,,Facebook,Education
EmoNoBa,Train,8691,মোরা প্রকৃতির মত সচ্ছল।। আকাশের মত বাঁধাহীন ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Health
EmoNoBa,Train,8535,ওনি ভাইরাল হওয়ার জন্য এসেছেন ভোট দিতে নয়। ইতিমধ্যে অনেকটাই ভাইরাল হয়ে গেছে।।। কে কে আমার সাথে একমত আছেন লাইক 👍 দিয়ে জানিয়ে দাও জাতিকে।।।।।।। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,3888,এটা আবার কেমন শব্দ? দেহ দিলা মনটা দিলানা 🤣😂🤣আর শিল্পীর কন্ঠ তো ডাঃ মাহফুজুর রহমানের চেয়ে ও বেশি খারাপ ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,24072,অর বিয়ে করার জোগঘতায় নাই ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,23289,বেশ্যা গুলিকে ভালোভাবেই ওয়াশ করে দিয়েছে ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,52,ভুল বুঝাবুঝি হয় ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,6603,মা। চায়নি আমি সুখী হই। এবার মৃত্যুর আলিঙ্গনে তার পরিসমাপ্তি ঘটতে চলেছে। তবে সৃষ্টিকর্তার এজলাসে সুবিচার আমি পাবই। সেখানে দাঁড়িয়ে আমি অভিযোগের আঙুল তুলব সেই সমস্ত পুলিশ অফিসারের দিকে ,1,0,0,0,1,0,True,True,0.0,,,,Facebook,Politics
EmoNoBa,Train,1148,তহিদ ভাই আপনাকে ধ্যন্নবাদ ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Personal
EmoNoBa,Train,122,আমার খুব কষ্ট লাগে এই ইটের দেয়াল দেখে । মাটি লাল হয়ে পুড়ে গেছে বলে আর সে তারআগের অস্তিত্তে ফিরে যেতে পারবে না ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,11000,বাংলাদেশ আর একটা ভাঘ ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,14492,আগের টা বেশী ভাল ছিল ।এটাও মোটামুটি ভালো ☺☺😊 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,14460,ঠিক এ কথাই তো বলেছিল ফারজানা।কিন্তু আজকে কার মোটরসাইকেলে চড়েছে ও।তবে কি ফারজানা এরই মধ্যে আমাকে….। আমি গাড়ির জানাল দিয়ে মাথা বের করে চিৎকার করে ডাকি এই ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,6441,ইসলামের বিজয় চিরকাল ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Education
EmoNoBa,Train,3048,আমপিয়ার থেকে বহিষ্কার করা হক ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,25985,এই খানকির পোলাদের জুতা দিয়ে পিটানো উচিৎ ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,4803,আল্লাহর ওয়াস্তে কাবিলা তুই আর মিছা কতা কইচ্ছা 😁😂😎 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,16675,"সাহসের সাথে প্রতিবাদ করা, সত্য তুলে ধরা ন্যায়পরায়ণতা!! ",0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,22091,"অনেক ভালো লাগলো দেখল,,,আমার চ্যানেলটি ঘুরে আসবেন ",0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,13351,শেষের ডায়লগটা কালজয়ী। দুই তিন দিনের ভিতর এটা ভাইরাল হবে। ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,10468,যে যেতে চায় থাকে যেতে দাও ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,18459,ফুচকা- চটপটি খাওয়াইছি। ইভেন নিজের হাতের রান্না করে একদিন গরুর মাংসের তরকারি খাওয়াইছি। তারপরও সারাদিন শুধু বলে খাওয়াও ,0,0,0,0,1,0,True,True,0.0,,,,Facebook,Education
EmoNoBa,Train,8697,ভাই বসের ক্যারেক্টারটা ভালো লাগছে😂 জোস ছিল। হ্যালো রাফি😂😂😂😂😂 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,7496,২৫ টাকার চিকেন বল খাওয়াইছে সেইটার খোটা আবার গান এর মধ্যে দেয়া লাগতেছে।হায় রে মানস! 😪😪 ,1,0,0,0,0,1,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,14285,যখন সন্ধ্যার আগে চারিপাশ হুলুদ হয়ে যায় হটাত ,0,0,0,0,0,1,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,12691,"অনেক মজা পাইলাম ,কাবিলার অভিনয় দেখে। ",0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,27346,প্রথম শ্রেণীতে কৃতকার্য হয়ে আলোড়ন সৃষ্টি করলো ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Politics
EmoNoBa,Train,20056,হৃদয়ের বাইরে। কিছু স্বার্থহীন মানুষ জীবনে আসে সারা জীবনের জন্য। এদের ঠেলে ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Personal
