source_dataset,source_split,source_row_id,included,exclusion_reason,harmonization_rule,original_labels,harmonized_labels,text_snippet
EmoNoBa,Train,19975,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আই সেলুট বস 
EmoNoBa,Train,8314,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"টাকা এমন একটা জিনিশ,,, সকলের কাছ থেকে সম্মান ভালোবাসা আনে কিছু সময়ের জন্য। আসল স"
EmoNoBa,Train,22769,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপু তোমাকে স্যালুট 
EmoNoBa,Train,23875,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,শম্ভু সরকার লিটন দাস সাব্বির রহমান এদেরকে দলে নেওয়া ঠিক না 
EmoNoBa,Train,19014,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সব বিষয়ে আপনি অনেক অলরাউন্ডার.......👍👍👍 
EmoNoBa,Train,9126,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমি তাকে একটা অনুরোধ করবো। যুগ যুগ ধরে আমি যেসব চিত্র সংগ্রহ করেছি 
EmoNoBa,Train,16481,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এই গুলা ডিজিটাল দেশের কিছু নমুনা।।। 
EmoNoBa,Train,2174,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সেই দেশ এ ইম্রুল ব্রো কি ই বা করবে। কোহলি এর মত মধ্যবিত্ত প্লেয়ার রাই ইন্ডিয়া তে
EmoNoBa,Train,8485,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আশা করি মৃত্যুর পর আমি চিরশান্তি পাবো। আমি যাচ্ছি 
EmoNoBa,Train,15969,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,গানটি খুব সুন্দর 
EmoNoBa,Train,3523,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,প্রথম বলটা সেই ছিলো 
EmoNoBa,Train,15475,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,মিয়ানমার থেকে বাংলাদেশে অাগতদের মানবিক সহায়তা দিতে বাংলাদেশে ও মিয়ানমারে কার্যক্
EmoNoBa,Train,8228,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তখন পৃথিবী বলে বিদায় নাও 
EmoNoBa,Train,18429,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,পুলিশে কি আশ্বাস দিবে তারাইতো পুলাপানের কাছে ইয়াবা বিক্রীকরে  
EmoNoBa,Train,12911,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ওই খানকির পোলার ধর 
EmoNoBa,Train,2455,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,শাওন ভাইয়া কে খুব ভাল লাগলো নাটকটাতে 
EmoNoBa,Train,20021,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আল্লাহ তুমি এদের বিচার করিও 
EmoNoBa,Train,13333,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সড়কের পাশের ফাঁকা জায়গা বা জমির আইল—সব খানে ছাগলের উপস্থিতি চোখে পড়ে। চুয়াডা
EmoNoBa,Train,5170,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ভাই রানা এখন স্টাবলিশ,তারপরেও তার পাশে আছেন সেই জন্য ধন্যবাদ। আর অন্যান্য পথ শিশ"
EmoNoBa,Train,14708,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কাবিলার রোকেয়া কে দেখতে চাই।। কে কে চান 
EmoNoBa,Train,10333,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"রোজা রাখা, ইফতার,সবই ইবাদাত,এটা শো করার কিছুই নাই,ধর্মপ্রাণ হতে গেলে গোপনীয়তা দর"
EmoNoBa,Train,13975,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,ভাই এটা কেমন চ্যানেল বুঝলাম না একবার তাজা নিউজ এর ভয়েস আরেকবার শুনি এম এস টিভির
EmoNoBa,Train,13469,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,কিছুক্ষন পর অরুণী নিজ থেকেই বলে উঠে-আমার বিয়ে ঠিক হয়ে গেছে 
EmoNoBa,Train,22539,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,পাঞ্জাবি দিবা নাকি! আমারা ত পুরান সাবস্ক্রাইবার! আমাদের খুশির টেলাই একটা দিয়া দি
EmoNoBa,Train,16696,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাইয়া আপনি ফোন ধরেননা কেন???? 
EmoNoBa,Train,7117,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,খুবই হতাশ হয়ে পরেছেন তার ইঞ্জুরীর কারনে 
EmoNoBa,Train,12916,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভারতীয় মাল্লুরা কইরে। ভরে দিছে তদের একদম। হা হা হা। মাল্লু শালা কুথাকার। 
EmoNoBa,Train,4929,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভিডিও গুলা দেখতাম কিন্তু সাবস্ক্রাইব করি নাই আজকে পাঞ্জাবি লোভে সাবস্ক্রাইব করলা
EmoNoBa,Train,20229,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,বরো ভাই আমার পক্খো থেকে। তোমাদের ছেলুট। জাতি তোমাদের মোতো মানুষ সব সোমায় খুজে বে
EmoNoBa,Train,6319,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ওই সালারা মানুষ না জানোয়ার ...কতো নিরীহ মানুষের সর্বশ্য কেরে নিয়েছে 😢😢 
EmoNoBa,Train,15737,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কুত্তার বাচ্চারা যদি জুবায়ের হোসেন লিখন কে আরও কিছু সুজুগ দিতো তাহলে গুগলির বাপ 
EmoNoBa,Train,8496,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,এই আনন্দের জন্য আমি সবকিছু মাথা পেতে নেবো 
EmoNoBa,Train,5071,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কি রে হারামী কি ভিডিও বানাছিস 
EmoNoBa,Train,23770,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এই আওয়ামীলীগ দেশটারে খাইয়া ফেলছে গো 
EmoNoBa,Train,2865,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই তোমার কে ধন্যবাদ তুমি সাইকেল কিনে দেও জন্য। 
EmoNoBa,Train,4037,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,হাদিস এর আলো 
EmoNoBa,Train,26275,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাই রানার খরচ আপনার দেখতে হবে নাহ।পারলে এমন অনেক হাজার হাজার রানা আছে ওদের কে দে
EmoNoBa,Train,17936,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,মো:কাওসার হোসেন সিকদার 
EmoNoBa,Train,25869,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাই তাতে আমার নাম নেওয়া দরকার ছিল কী। 
EmoNoBa,Train,13429,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"এখন আর পঞ্চপান্ডপ দেখতে পারবোনা,,,,কারন বিসিবি এখন অনেক করা সিনিয়র রা ও বাদ পরছে"
EmoNoBa,Train,22921,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাষা ঠিক করুন ...গেসিলাম ..ঘুরসিলাম ..বাসা..বলতেসি এগুলো কি 
EmoNoBa,Train,9272,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"কিসের ফাসি হবে কিছুই হবে না এই দেশে, এই দেশ চুদমারানির দেশ বেশ্যালয় দেশে পরিণত হ"
EmoNoBa,Train,26683,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ভালো করতে করতে এতোটাই খারাপ করে ফেলেছে নাটক ভবিষ্যতে যময নাটক এর প্রতি আকর্ষণ কম
EmoNoBa,Train,12724,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সে তোমাকে সত্য বলেছে 
EmoNoBa,Train,3447,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তোমাকে ভালোভাবে দেখা যচ্ছে না 
EmoNoBa,Train,12817,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সেথায় নিবো বারে বারে আমার জন্য চুলের ঝর্না দিয়ো 
EmoNoBa,Train,19587,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,টাকার জন্য সবই করতে পারবে....চুমু না শুধু 
EmoNoBa,Train,3592,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভিডিও দেখতে দেখতে কে কে কমেন্টের মজা নিতেছো? 🚫🚫😋😋 
EmoNoBa,Train,14502,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,মাত্র ৪ হাজার টাকা?? আমি ২ টা কিনবঅ 
EmoNoBa,Train,17560,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"দেহ দিলা মন দিলানা,,,,,লুচ্চা শিল্পী লুইচ্চা মাইয়া,,লুচ্চা মিডিয়া "
EmoNoBa,Train,23729,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,"টিপ টিপ বৃষ্টি পড়ে, তোমার কথা মনে পড়ে। এ মন না রয় ঘরে, জানি না তুমি আসবে কবে! এ "
EmoNoBa,Train,3006,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,আগেই বলে রাখলাম। আমারজন্য টীপ পড়বে তুমি 
EmoNoBa,Train,18801,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই মাছে ভাতে বাংগালি আর কি খাবে 
EmoNoBa,Train,18617,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তোমরা থাকতে নাতি আমার এত ভালো সুযোগ পেয়েও পড়তে পারবে না? কিন্তু তাদের অবস্থাও খু
EmoNoBa,Train,2772,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,বিয়ের পর আরেক রকম 
EmoNoBa,Train,2871,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সব কথা সটিক 
EmoNoBa,Train,18606,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,১ লক্ষ টাকার ভিতর কিরকম ড্রোন পেতে পারি।কত ফিট ওপরে ওঠতে পারে সর্বোচ্ছ।জানালে খু
EmoNoBa,Train,25461,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,যে সময়ে চোখের পানি ফেলতে হয়। কিন্তু ওই সময়টা তার চেয়েও অনেক বেশি কঠিন 
EmoNoBa,Train,8326,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ফুল দিলে আত্মার শান্তি হয়? কখনো আমাদের কারও কবর জিয়ারত করেছো?কখনো দুই রাকাত না
EmoNoBa,Train,7478,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,এজন্য বাংলাদেশ হারে। একটু আশা রাখবেন জিতবে। ধন্যবাদ। 
EmoNoBa,Train,4294,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কোলকাতা সিটি কাকে কাকে ভালো লাগে লাইক করো 
EmoNoBa,Train,24339,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=1,anger=0 disgust=0 fear=1 joy=0 sadness=0 surprise=0,শিশুদের পোষ মানানো কঠিন। ভয়ঙ্কর কঠিন। কারণ শিশুরা অনেক কিছু বুঝতে পারে 
EmoNoBa,Train,18192,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,তাবিব ভাইকে কে কে ভালোবাসেন লাইক দিন 
EmoNoBa,Train,18558,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,কালকে হয় তা বেদনা .. এই পৃথিবীর সব মিছে বালুচর কেনো তুমি তাতে গড়ো সুখের ঘর.. স
