exclusion_reason,harmonization_rule,original_Anger,original_Fear,original_Joy,original_Love,original_Sadness,original_Surprise,original_anger,original_contempt,original_disgust,original_enjoyment,original_fear,original_sadness,original_surprise,source_dataset,source_row_id,source_split,text_snippet
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,9476,Train,তোমাকে চাই আমি তোমার নামবার দাও 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,19818,Train,আজো ভালোবাসি তোমায় 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,2682,Train,তাঁরা রূপ বদলায় সময়ের সাথে । আমিও হয়তো পাল্টে যাচ্ছি সময়ের সাথে সাথে তবে মনটাকে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,6527,Train,মানবতার পাশে থাকুন 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,11034,Train,নয়নেই দেখো আছে দৃষ্টি দিয়ে আমায় ছুঁইয়ো 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,19446,Train,তুমি গোলাপী জামা প’রে জীবন্ত গোলাপের মতো ক্যাম্পাসে এসো না 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13836,Train,অন্যকে রক্তদানে উৎসাহিত করুন। 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3626,Train,অনেক অনেক দোয়া রইল তৌহিদ আফ্রিদি তোমার জন্য 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1851,Train,তাকে দেখে অরুন খুশীতে প্রৎফুল্ল হয়ে উঠে।অরুণী অরুনের বুকে মাথা রেখে চুপ করে থাকে
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,217,Train,সিলেট আসেন ভাই 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,19676,Train,"ভালোবাসা মন থেকে হয় সেটা যদি একবার হয়ে যায় না, সে মন আর কাউকে দেওয়া যায় না,"
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21762,Train,"আল্লাহ,প্রিয় দুজন মানুষ একসাথে😍😍😍 "
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,72,Train,তার চোখে আশ্রয় খোঁজে । চাঁদ ছাড়া রাত যেমন 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,15383,Train,গাছের মধ্যে একটা ছাগল দেখছি । একটা গরিলা আছে। একটা শিংহি আছে। দুটো মাছ আছে। একটা
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3732,Train,আপনার কথার প্রেমে পরে গেলাম 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21150,Train,যে শো অফ মানুষের উপকারে আসে এই রকম শো অফ ও ভালো। ভালো লাগলো 💜 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,10825,Train,এমন সময় মাথায় পানি দিতে দিতে তোমার.মুখের দিকে তাকিয়ে যদি বলি-ভালবাস? তুমি কি 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14843,Train,প্রান খুলে হাঁসি। আমি যদি একটু দেরী করে ঘরে ফিরি আমার জন্য চিন্তা করবে ? রান্না 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,16246,Train,ও কুৃলসুম ও কুৃলসুম তুমি আমার মনটা বুঝোনা ♥♥♥♪♪♪ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14717,Train,তোমারই থাকবো’। শিশির নিশ্চিন্ত ছিলো 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27817,Train,চাঁদটা টিপ হয়ে তোমার কপালে শোভা পাচ্ছে। এখন চাঁদকে আর আগের মতো সুন্দর লাগেনা 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3582,Train,এই বোনের জন্য দোয়া করি আল্লাহ যেন এই বোন কে জান্নাতুল ফেরদাউস দান করেন।। আমিন 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,7116,Train,কিন্তু তারা অবশ্যই একে অপরের প্রেমে পড়বে। হয়ত খুবই অল্প সময়ের জন্য 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,398,Train,ভাই তোমায় জনাই আমার সালাম 💘 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,20815,Train,"জাকারিয়া শৌখিন ভাই আপনাকে ধন্যবাদ এমন একটি সুন্দর নাটক উপহার দিবার জন্য , সাথে "
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13790,Train,তোর গান গুলা তো কলিজায় লাগে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13815,Train,চমক হাসান ভাই 😍😍 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,11371,Train,এয় রকম পিলিয়ার কয় জন হয় 😍😘😘😘😘😑😘😑😐 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21321,Train,তোমার মাকে হাজার সালাম ❤❤ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,5550,Train,কতো জরুরী তা সবাই বুঝে। তাই অনেকেই চিন্তিত মেসির ফর্ম নিয়ে। আমিও। তবে আমি অনেক 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27948,Train,তারিফ ভাই আপনার তুলনা হয় না 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,5240,Train,পুরা ভিডিওর মাঝে আন্টিই বেস্ট 😍 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,20337,Train,হঠাৎ থমকে দাঁড়ালাম...চেয়ে দেখলাম আকাশ। এ জগতে আমি যাকে ভালোবাসি তাকে দেখলাম। কাজ
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,15980,Train,ছেলেটাও ওকে ভালবাসে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1584,Train,আমার ফেবারিট নায়ক আফরান নিশু 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,8359,Train,সে এক বেলা পেট ভরে খেয়ে কি আয়েশী হাসিটাই না হেসেছিলো!! শুধু ভরা পেটেই যে সুখে থা
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14646,Train,ছুয়ে দিলো মন 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,264,Train,ভালোবাসা অন্তহীন নেই সীমানা 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27047,Train,যারা আফ্রিদি ভাইকে পছন্দ কর তাহলে লাইক বাটনে ক্লিক কর🍒 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,23658,Train,ভাই তুমি একটা বড় মনের মানুষের পরিচয় দিলে ❤️ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,15025,Train,শত বছর ছিল না ভালোবাসারপ্রহর তবুও ছলনা করি নাই প্রিয়া 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,4710,Train,আমার সপ্ন পুরনের আসায় আসি আপনারা আমার সাথে থাকেন তাহলে আমার সাথেই থাকুন। ইনশাআল্
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27448,Train,তাবীব ভাই জীবন্ত কিংবদন্তি 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,12258,Train,এ ভাই আপনি অলরাউন্ডার ভাই আপনিতো অলরাউন্ডার 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,4689,Train,তুই আমাদের বাসার সেই ছোট ভাইয়ের মত যে সবার আদরের 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,9206,Train,ওরা আমার কাজিন কিন্তু সব চেয়ে প্রিয় বন্ধু 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,6443,Train,প্লিজ ভাই কক্সবাজার এ ব্লগ করুন আমি আপনার খুভ কাছের একটা বড় ফ্রেন্ড 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,5024,Train,ছেলুট তাবিব ভাইয়া ও রানা ও আফ্রিদি 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,22954,Train,আই লাভ ভাইয়া 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3422,Train,তুমি সুখী হইয়ো 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21062,Train,দুই বাংলার মেলবন্ধন হলো।।খুব ভালো লাগলো। আমরা মানুষ মানুষে শুধু ঝগড়া লড়াই ঘৃণা ক
