source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic,sample_id,processed_text
EmoNoBa,Train,8043,এদের কে পুড়িয়ে মারা উচিত ছিল  ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics,EMO-8043-b3326585,এদের কে পুড়িয়ে মারা উচিত ছিল
EmoNoBa,Train,8050,মাস্টার সাহেব আমাকে একটা অংক দেখিয়ে দেবেন? ফারজানা আমাকে মাস্টার সাহেব বলেই ডাকত।বললাম ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Personal,EMO-8050-5d023789,মাস্টার সাহেব আমাকে একটা অংক দেখিয়ে দেবেন? ফারজানা আমাকে মাস্টার সাহেব বলেই ডাকত।বললাম
EmoNoBa,Train,8053,আমি কি করছি কুকুরটাকে দেখতে চাই না ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Education,EMO-8053-f115dc3a,আমি কি করছি কুকুরটাকে দেখতে চাই না
EmoNoBa,Train,8056,হা হা হা দারুন বলেছেন ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics,EMO-8056-b0371dc0,হা হা হা দারুন বলেছেন
EmoNoBa,Train,8059,ধন্যবাদ বস আপনি যেমন মানুষকে ভালোবাসেন তেমনি আল্লাহ আপনাকে ভালোবাসবে আল্লাহ আপনাকে সারা জীবন বেঁচে রাখে এগিয়ে যাও বস ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Personal,EMO-8059-67f2eaca,ধন্যবাদ বস আপনি যেমন মানুষকে ভালোবাসেন তেমনি আল্লাহ আপনাকে ভালোবাসবে আল্লাহ আপনাকে সারা জীবন বেঁচে রাখে এগিয়ে যাও বস
EmoNoBa,Train,8061,জামায়াত ও বিএনপি’র কাছে আমরা আবারো সর্বশান্ত হয়ে গেছি।’ তিনি বলেন ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Politics,EMO-8061-e046bcf7,জামায়াত ও বিএনপির কাছে আমরা আবারো সর্বশান্ত হয়ে গেছি। তিনি বলেন
EmoNoBa,Train,8063,"আপনার ছোট পোলাপানের মত ন্যাকামি পছন্দ করি না,, ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Travel,EMO-8063-59845871,"আপনার ছোট পোলাপানের মত ন্যাকামি পছন্দ করি না,,"
EmoNoBa,Train,8065,সরকারি চাকুরির পেছনে দৌড়াতে গিয়ে ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal,EMO-8065-8b333c33,সরকারি চাকুরির পেছনে দৌড়াতে গিয়ে
EmoNoBa,Train,8067,জেগে উঠবার ছবি... ছবি তুলেছেন: শেখ মানি মারজান ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Entertainment,EMO-8067-91bd4120,জেগে উঠবার ছবি.. ছবি তুলেছেন: শেখ মানি মারজান
EmoNoBa,Train,8068,মা তো তোমাকে অনেক ভয় পায় ,0,0,1,0,0,1,True,True,0.0,,,,Facebook,Personal,EMO-8068-e91bcef7,মা তো তোমাকে অনেক ভয় পায়
EmoNoBa,Train,8074,বেশি সাহস দেখাতে গেলে আসলে এই সব মেয়েগুলো বেশি ধর্ষণের শিকার হয়। এখন ভোট দিলেও চলে না দিলেও চলে এমন কোন আইন হয় নাই যে ভোট দেওয়া লাগবে তুমি এতো সাহস দেখিয়ে ভোট দেয়ার দরকার ছিল কি । বেশি পাকামো করো নাকি শিক্ষিত বেশি নাকি বদমাইশের মেয়ে ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics,EMO-8074-26492abb,বেশি সাহস দেখাতে গেলে আসলে এই সব মেয়েগুলো বেশি ধর্ষণের শিকার হয়। এখন ভোট দিলেও চলে না দিলেও চলে এমন কোন আইন হয় নাই যে ভোট দেওয়া লাগবে তুমি এতো সাহস দেখিয়ে ভোট দেয়ার দরকার ছিল কি । বেশি পাকামো করো নাকি শিক্ষিত বেশি নাকি বদমাইশের মেয়ে
EmoNoBa,Train,8075,"আমার মতো কে কে এই গানটি তাহলে লাইক কর গাটা ওনেক সুদর সো নাইছ ,,, ,,, আমার নাম খাদিজা ",0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music,EMO-8075-f2e583c9,"আমার মতো কে কে এই গানটি তাহলে লাইক কর গাটা ওনেক সুদর সো নাইছ ,, ,, আমার নাম খাদিজা"
EmoNoBa,Train,8083,চারজনই এই দিক দিয়ে পুরোপুরি সফল। ওরা আমাকে আমার অভিনয়ের জায়গাটায় নতুন করে প্রেম এনে দিয়েছে। তোমার পিছু পিছু ,0,0,0,1,0,0,True,True,1.0,,,,Facebook,Personal,EMO-8083-b3345e64,চারজনই এই দিক দিয়ে পুরোপুরি সফল। ওরা আমাকে আমার অভিনয়ের জায়গাটায় নতুন করে প্রেম এনে দিয়েছে। তোমার পিছু পিছু
EmoNoBa,Train,8084,ভাঙা হচ্ছে হিন্দুর দোকান। পর্দা টানিয়ে বেচারার খাবার বিক্রির চেষ্টা করেছিল। লাভ হয়নি। আমার কথা হচ্ছে পর্দা টানাবে কেন? যুক্তিতে আসছি ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal,EMO-8084-5e84ebce,ভাঙা হচ্ছে হিন্দুর দোকান। পর্দা টানিয়ে বেচারার খাবার বিক্রির চেষ্টা করেছিল। লাভ হয়নি। আমার কথা হচ্ছে পর্দা টানাবে কেন? যুক্তিতে আসছি
EmoNoBa,Train,8088,"ভালো ১ টা ব্লগ ছিল, কিন্তু ছোট বাচ্চাটাকে গার্লফ্রেন্ড নামক জিনিশটার সাথে পরিচয় করানো কি দরকার ছিল? ",1,0,0,0,0,0,True,True,0.0,,,,Youtube,Personal,EMO-8088-b682e17a,"ভালো ১ টা ব্লগ ছিল, কিন্তু ছোট বাচ্চাটাকে গার্লফ্রেন্ড নামক জিনিশটার সাথে পরিচয় করানো কি দরকার ছিল?"
EmoNoBa,Train,8091,এত দিন পর ঘুম ভাগলো আপনাদের আমার কাছে থেকে ১২ বছর আগে ঠিক এই রকম করে ৪০০০০ হাজার টাকা মাল নিয়ে গেচে যাক ধন্যাবাদ সময় টিবি কে ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics,EMO-8091-a3662449,এত দিন পর ঘুম ভাগলো আপনাদের আমার কাছে থেকে ১২ বছর আগে ঠিক এই রকম করে ৪০০০০ হাজার টাকা মাল নিয়ে গেচে যাক ধন্যাবাদ সময় টিবি কে
EmoNoBa,Train,8095,লুতুপুতু নাটক আর কত!?! ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Entertainment,EMO-8095-35871eb2,লুতুপুতু নাটক আর কত!?!
EmoNoBa,Train,8101,আমি আর জিবন রাখতে পারবনা 😂😂😂😂 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music,EMO-8101-222ce9fe,আমি আর জিবন রাখতে পারবনা 😂😂😂😂
EmoNoBa,Train,8102,তখন কষ্ট টাকে সুখ ভেবে মেনে নাও ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Politics,EMO-8102-4bd4d5d4,তখন কষ্ট টাকে সুখ ভেবে মেনে নাও
EmoNoBa,Train,8108,একই ঘটনা। একই রকম চিৎকার ,0,0,0,0,0,1,True,True,0.0,,,,Facebook,Education,EMO-8108-ae21d7f3,একই ঘটনা। একই রকম চিৎকার
EmoNoBa,Train,8116,আমার মতে রানার মতো ছেলের দায়িত্ব নেওয়ার লোকের অভাব হবে না বিশেষ করে তাবিব ভাই আছে। তাই তাওহিদ আফ্রিদির উচিৎ অন্যান্য পথশিশুদের দায়িত্ব নেওয়া। ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal,EMO-8116-bca702f2,আমার মতে রানার মতো ছেলের দায়িত্ব নেওয়ার লোকের অভাব হবে না বিশেষ করে তাবিব ভাই আছে। তাই তাওহিদ আফ্রিদির উচিৎ অন্যান্য পথশিশুদের দায়িত্ব নেওয়া।
EmoNoBa,Train,8121,ছি ছি বি বাড়িয়া ছি তরা মানুষ না অমানুষ ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics,EMO-8121-ae3bfebe,ছি ছি বি বাড়িয়া ছি তরা মানুষ না অমানুষ
EmoNoBa,Train,8128,অনেক৷ ভালো লাগে ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music,EMO-8128-2b8f657c,অনেক। ভালো লাগে
EmoNoBa,Train,8136,সব ঠিক ভাল বাট সেম ডান্স সব গানে🙄 ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Music,EMO-8136-5c908e12,সব ঠিক ভাল বাট সেম ডান্স সব গানে
EmoNoBa,Train,8137,সমৃদ্ধ ঢাকা গড়ার প্রত্যয়ে #নৌকার মাঝি হয়েছেন একজন স্বপ্নবাজ উদ্যমী নেতা। তিনিই পারবেন আমাদের প্রাণের ঢাকাকে পুনরুজ্জীবিত করতে। আস্থা রাখুন... ,0,0,0,1,0,0,True,True,1.0,,,,Twitter,Politics,EMO-8137-88783b64,সমৃদ্ধ ঢাকা গড়ার প্রত্যয়ে নৌকার মাঝি হয়েছেন একজন স্বপ্নবাজ উদ্যমী নেতা। তিনিই পারবেন আমাদের প্রাণের ঢাকাকে পুনরুজ্জীবিত করতে। আস্থা রাখুন..
EmoNoBa,Train,8140,"সব চোরের কারখানা... দালাল... দিনের পর দিন হুদাই মাইকিং করে গান বাজিয়ে কানের,পড়াশোনার ১২ টা বাজিয়েছে।ছেচড় সরকার। ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics,EMO-8140-32c67d7b,"সব চোরের কারখানা.. দালাল.. দিনের পর দিন হুদাই মাইকিং করে গান বাজিয়ে কানের,পড়াশোনার ১২ টা বাজিয়েছে।ছেচড় সরকার।"
